id, title, language, genre, file_path
1883,1883.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/1883.wav
297,297.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/297.wav
357,357.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/357.wav
331,331.wav,bangla,Hiphop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Hiphop/331.wav
301,301.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/301.wav
597,597.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/597.wav
968,968.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/968.wav
1699,1699.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/1699.wav
1381,1381.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/1381.wav
1645,1645.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/1645.wav
1230,1230.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/1230.wav
760,760.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/760.wav
606,606.wav,bangla,Islamic,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Islamic/606.wav
58,58.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/58.wav
722,722.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/722.wav
53,53.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/53.wav
1531,1531.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/1531.wav
829,829.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/829.wav
224,224.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/224.wav
1887,1887.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/1887.wav
2,2.wav,bangla,Hiphop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Hiphop/2.wav
1798,1798.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/1798.wav
361,361.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/361.wav
124,124.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/124.wav
2040,2040.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/2040.wav
1015,1015.wav,bangla,Hiphop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Hiphop/1015.wav
1437,1437.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/1437.wav
1563,1563.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/1563.wav
175,175.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/175.wav
938,938.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/938.wav
1124,1124.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/1124.wav
657,657.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/657.wav
485,485.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/485.wav
713,713.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/713.wav
1660,1660.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/1660.wav
557,557.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/557.wav
6,6.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/6.wav
285,285.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/285.wav
729,729.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/729.wav
1477,1477.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/1477.wav
577,577.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/577.wav
1694,1694.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/1694.wav
1311,1311.wav,bangla,Islamic,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Islamic/1311.wav
1467,1467.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/1467.wav
181,181.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/181.wav
756,756.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/756.wav
1072,1072.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/1072.wav
335,335.wav,bangla,Hiphop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Hiphop/335.wav
1886,1886.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/1886.wav
1821,1821.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/1821.wav
1032,1032.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/1032.wav
1283,1283.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/1283.wav
1010,1010.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/1010.wav
2007,2007.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/2007.wav
1056,1056.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/1056.wav
292,292.wav,bangla,Islamic,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Islamic/292.wav
487,487.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/487.wav
1441,1441.wav,bangla,Hiphop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Hiphop/1441.wav
1392,1392.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/1392.wav
1541,1541.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/1541.wav
1893,1893.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/1893.wav
2060,2060.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/2060.wav
1140,1140.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/1140.wav
90,90.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/90.wav
135,135.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/135.wav
1936,1936.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/1936.wav
1451,1451.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/1451.wav
1858,1858.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/1858.wav
1391,1391.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/1391.wav
704,704.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/704.wav
738,738.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/738.wav
1084,1084.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/1084.wav
927,927.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/927.wav
705,705.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/705.wav
442,442.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/442.wav
1584,1584.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/1584.wav
1996,1996.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/1996.wav
1708,1708.wav,bangla,Islamic,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Islamic/1708.wav
946,946.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/946.wav
357,357.wav,bangla,Islamic,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Islamic/357.wav
226,226.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/226.wav
598,598.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/598.wav
105,105.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/105.wav
221,221.wav,bangla,Islamic,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Islamic/221.wav
463,463.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/463.wav
758,758.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/758.wav
655,655.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/655.wav
777,777.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/777.wav
820,820.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/820.wav
451,451.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/451.wav
2162,2162.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/2162.wav
1771,1771.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/1771.wav
1164,1164.wav,bangla,Hiphop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Hiphop/1164.wav
957,957.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/957.wav
2252,2252.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/2252.wav
784,784.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/784.wav
1756,1756.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/1756.wav
921,921.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/921.wav
1138,1138.wav,bangla,Islamic,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Islamic/1138.wav
859,859.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/859.wav
1386,1386.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/1386.wav
1712,1712.wav,bangla,Islamic,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Islamic/1712.wav
1405,1405.wav,bangla,Hiphop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Hiphop/1405.wav
1908,1908.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/1908.wav
1119,1119.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/1119.wav
240,240.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/240.wav
460,460.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/460.wav
1929,1929.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/1929.wav
1495,1495.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/1495.wav
991,991.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/991.wav
1258,1258.wav,bangla,Hiphop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Hiphop/1258.wav
1017,1017.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/1017.wav
432,432.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/432.wav
1777,1777.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/1777.wav
1942,1942.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/1942.wav
290,290.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/290.wav
228,228.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/228.wav
1212,1212.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/1212.wav
1587,1587.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/1587.wav
1568,1568.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/1568.wav
113,113.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/113.wav
875,875.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/875.wav
1030,1030.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/1030.wav
874,874.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/874.wav
842,842.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/842.wav
1875,1875.wav,bangla,Islamic,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Islamic/1875.wav
500,500.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/500.wav
129,129.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/129.wav
182,182.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/182.wav
1724,1724.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/1724.wav
54,54.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/54.wav
1334,1334.wav,bangla,Islamic,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Islamic/1334.wav
1120,1120.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/1120.wav
800,800.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/800.wav
167,167.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/167.wav
789,789.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/789.wav
923,923.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/923.wav
1999,1999.wav,bangla,Islamic,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Islamic/1999.wav
2081,2081.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/2081.wav
954,954.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/954.wav
1276,1276.wav,bangla,Islamic,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Islamic/1276.wav
1817,1817.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/1817.wav
566,566.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/566.wav
1736,1736.wav,bangla,Islamic,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Islamic/1736.wav
1484,1484.wav,bangla,Hiphop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Hiphop/1484.wav
1238,1238.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/1238.wav
123,123.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/123.wav
952,952.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/952.wav
901,901.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/901.wav
1844,1844.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/1844.wav
1093,1093.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/1093.wav
1802,1802.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/1802.wav
1925,1925.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/1925.wav
163,163.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/163.wav
1363,1363.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/1363.wav
1864,1864.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/1864.wav
287,287.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/287.wav
687,687.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/687.wav
347,347.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/347.wav
715,715.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/715.wav
1722,1722.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/1722.wav
1717,1717.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/1717.wav
110,110.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/110.wav
1536,1536.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/1536.wav
799,799.wav,bangla,Hiphop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Hiphop/799.wav
1357,1357.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/1357.wav
754,754.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/754.wav
1626,1626.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/1626.wav
136,136.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/136.wav
1784,1784.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/1784.wav
734,734.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/734.wav
837,837.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/837.wav
34,34.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/34.wav
492,492.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/492.wav
1762,1762.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/1762.wav
571,571.wav,bangla,Hiphop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Hiphop/571.wav
1235,1235.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/1235.wav
1643,1643.wav,bangla,Hiphop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Hiphop/1643.wav
1827,1827.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/1827.wav
1758,1758.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/1758.wav
881,881.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/881.wav
725,725.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/725.wav
1642,1642.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/1642.wav
630,630.wav,bangla,Pop,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Pop/630.wav
72,72.wav,bangla,Islamic,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Islamic/72.wav
1920,1920.wav,bangla,Adhunik,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Adhunik/1920.wav
441,441.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/441.wav
3,3.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/3.wav
1020,1020.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/1020.wav
2127,2127.wav,bangla,Folk,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Folk/2127.wav
1704,1704.wav,bangla,Islamic,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Islamic/1704.wav
909,909.wav,bangla,Metal,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Metal/909.wav
1498,1498.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/1498.wav
539,539.wav,bangla,Rock,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Rock/539.wav
1903,1903.wav,bangla,Indie,/root/.cache/kagglehub/datasets/thisisjibon/banglabeats3sec/versions/1/wavs3sec/Indie/1903.wav
